100 200
29 42 89.14394459795477
29 43 -84.05906020821104
29 44 29.017551939301683
29 45 -47.284056161824495
29 46 24.39371870078675
29 47 92.13703682163893
29 48 91.84575758461591
29 49 -25.37978133748922
29 50 0.24517306524080595
29 51 59.82440701110963
29 52 -91.0891693527615
29 53 50.78312193602284
29 54 -78.71271864756176
29 55 83.9406592098139
29 56 -26.840699599081603
29 57 -72.48148080992067
29 58 40.294225355400556
29 59 37.0565784970166
29 60 29.91885864336993
29 61 -47.02457554514032
29 62 88.12787614729413
29 63 88.88761694270758
29 64 -14.933609141791337
29 65 61.47813065661987
29 66 80.12694841491219
29 67 78.96648854129722
29 68 34.335305148347345
29 69 -16.382502976050034
29 70 88.76177101951666
29 71 88.22911413192585
29 72 70.00825432533736
29 73 90.36203727134915
29 74 26.497567691889444
29 75 1.4932929313169439
29 76 -37.16655831289985
29 77 -21.52359310027201
29 78 54.027146534899174
29 79 19.338134467292264
29 80 -68.61583005522687
29 81 33.289616014826265
29 82 63.57253888796001
29 83 3.9419720942407253
29 84 22.38604445340644
29 85 -51.300076548717975
29 86 -78.1141578214723
29 87 4.6292765381216014
29 88 88.39972902470282
29 89 -41.22493818097232
29 90 -81.48942916035998
29 91 -5.277438050963966
29 92 13.048609317034732
29 93 85.37992541237924
29 94 87.36747809071716
29 95 -85.1790903226263
29 96 -77.88596668686574
29 97 -32.204581239243765
29 98 -89.51457953727844
29 99 2.1926993824296517
29 100 3.7260193396643047
29 101 -46.623831038089804
29 102 -34.21695806462823
29 103 -45.8544674323667
29 104 14.507613277868913
29 105 -47.155301338480896
29 106 30.019815658758034
29 107 51.17053681150034
29 108 -68.12337485221032
29 109 -99.2909640264036
29 110 -54.989070822689065
29 111 25.987285222611717
29 112 -1.052938456239687
29 113 23.811018128848914
29 114 49.0248227255278
29 115 -23.930048356414233
29 116 -60.509844740723295
29 117 60.20244269168117
29 118 26.02115856773797
29 119 -73.00700843919871
29 120 30.541643368964657
29 121 -32.174797852008226
29 122 45.05241519184034
29 123 84.87407775485002
29 124 -24.426649058568188
29 125 76.81587042589254
29 126 -5.067743519504873
29 127 1.8962923635570235
29 128 15.916544354763928
29 129 13.897965575116046
29 130 -0.9951536814553776
29 131 81.22082540603009
29 132 -31.673902945694138
29 133 -28.233926435250794
29 134 -72.9103239128113
29 135 7.818555915690936
29 136 89.5428710057445
29 137 -77.26434575136793
29 138 62.908025137171364
29 139 -95.24761312350871
29 140 -89.6935291957954
29 141 -49.91998145024925
29 142 84.16659015574393
29 143 -70.09484725826766
29 144 -61.57328596309395
29 145 -78.33707920655901
29 146 85.92617821172618
29 147 -82.82972533459619
29 148 40.56947342913563
29 149 7.819818188674276
29 150 -77.04443914887757
29 151 81.87536790963077
29 152 -59.357304558910286
29 153 72.92596090423672
29 154 75.25600508834188
29 155 31.320886067547463
29 156 8.600485866603492
29 157 73.30232750923986
29 158 -68.97749482436552
29 159 -87.7511865031221
29 160 64.70767946151665
29 161 -16.700162889716566
29 162 31.044560056090262
29 163 48.29020673805388
29 164 -94.74989940515385
29 165 -99.32281807423387
29 166 1.6267883892455046
29 167 -9.014390197871109
29 168 -32.481246360351236
29 169 -48.87676214334991
29 170 85.73009638644342
29 171 52.53884640239903
29 172 55.23924708573668
29 173 72.75562678539995
29 174 -79.71701151497079
29 175 25.589784357315338
29 176 -33.1511904241911
29 177 52.45350975360924
29 178 38.297776586947805
29 179 -54.53366520956098
29 180 -25.67140765439595
29 181 43.11506447960977
29 182 -86.86290172527293
29 183 -38.29004111526135
29 184 -52.67678401957494
29 185 99.42929865346724
29 186 55.23090838631029
29 187 -26.72112029004927
29 188 -59.8076277207265
29 189 -7.918390433449844
29 190 29.89703917238299
29 191 -68.16872303536937
29 192 60.59804387084131
29 193 94.88288294643482
29 194 -55.66425614610255
29 195 -9.436480523108216
29 196 34.07766134581357
29 197 -9.275858630458501
29 198 88.83724894781878
29 199 72.8118636964586
29 200 79.30362281969099
30 1 87.37996580983722
30 2 96.644782563895
30 3 12.963254079760844
30 4 72.14344713807753
30 5 -89.84407281358895
30 6 42.07864169500141
30 7 -74.67056783900136
30 8 56.10047544527703
30 9 61.15149368379477
30 10 20.499515316760082
30 11 66.74351397543847
30 12 69.62360947674642
30 13 -57.24359124202969
30 14 23.244615266913655
30 15 -14.215586932995691
30 16 44.04203508806964
30 17 -34.317141821272386
30 18 52.51724513759544
30 19 14.63790157693947
30 20 65.99770798099229
30 21 -16.069213578368363
30 22 89.56607334455109
30 23 -12.305225238325818
30 24 36.00126609933915
30 25 -97.12562812298755
30 26 38.69713675446965
30 27 -25.03426486444323
30 28 -62.11299865168938
30 29 -85.92120509457438
30 30 -84.01531509055494
30 31 58.29484025151379
30 32 97.42834993832412
30 33 -6.542806436824662
30 34 39.12610848399797
30 35 9.668705956839545
30 36 -66.99011369284037
30 37 31.504476306871396
30 38 -4.014749534899977
30 39 -57.467303494078514
30 40 -68.10135781082782
30 41 -82.388376146353
30 42 98.55213023190782
30 43 35.00916324190399
30 44 -86.0576448149781
30 45 -34.79429230453826
30 46 63.8026336144018
30 47 -39.1806511387385
30 48 -70.66370757203913
30 49 -57.95653626671184
30 50 71.24754256351127
30 51 17.651139044779157
30 52 16.718290030202155
30 53 -83.16324474199004
30 54 -14.131654394235653
30 55 47.84590889674797
30 56 -5.17276038343644
30 57 39.10796456296083
30 58 36.12448625106802
30 59 93.2981264711106
30 60 78.14890737461627
30 61 62.300946923861204
30 62 41.55686060574578
30 63 -57.00813280060846
30 64 -16.492108342106945
30 65 -58.89684426906712
30 66 42.553715168602366
30 67 88.24071080387185
30 68 -86.30459257939107
30 69 -49.37595737911946
30 70 -42.77581615379922
30 71 -26.88495948680894
30 72 -14.504339499803592
30 73 -72.32591867845281
30 74 -21.83579080385867
30 75 10.654081382021687
30 76 -45.389478782430935
30 77 86.51603580233152
30 78 58.31221449240124
30 79 -24.40682395615856
30 80 55.949398307024865
30 81 8.52544641982307
30 82 26.912501519273732
30 83 -90.01504125256865
30 84 -90.73745831123674
30 85 64.5001322913447
30 86 8.318615283126945
30 87 -52.195052238991416
30 88 -71.26096247098117
30 89 -41.613648162420546
30 90 -88.47174496068457
30 91 -41.75393579784898
30 92 67.10284211304011
30 93 86.53481242020956
30 94 -7.523493700536804
30 95 47.63565323051702
30 96 -27.08132788263289
30 97 -84.65458476354223
30 98 -39.96901817965546
30 99 -48.359014920999854
30 100 -5.5907395907836275
30 101 65.57301350123774
30 102 41.296252671156964
30 103 -15.983555175849943
30 104 13.725748079478024
30 105 -5.604306319315896
30 106 40.62038830925806
30 107 19.930564436782987
30 108 -52.81198868686579
30 109 48.34649756974147
30 110 29.03091135948256
30 111 61.665478522502895
30 112 41.75752467197455
30 113 -26.425605759387125
30 114 -69.72583971734471
30 115 -47.672666705339715
30 116 94.31037112894907
30 117 42.67743371896785
30 118 3.1697799229580426
30 119 -47.13828621477065
30 120 -21.301764955063973
30 121 -69.75325417411973
30 122 51.23798693880261
30 123 32.59834004255225
30 124 -64.90255673057952
30 125 77.14724676172642
30 126 42.586040906400996
30 127 59.96084840812094
30 128 -63.45242961970785
30 129 -0.5814915736197008
30 130 84.67446954072474
30 131 70.3062093571107
30 132 -51.68694991613749
30 133 33.66359555426067
30 134 23.398342593103223
30 135 65.21938770824701
30 136 35.496937203160826
30 137 -88.5587265457554
30 138 -38.25806711340647
30 139 5.004216980272375
30 140 -60.3980896871148
30 141 -34.4781302265676
30 142 -32.183092053089
30 143 30.636280544716044
30 144 -16.73288747803028
30 145 19.91919032189962
30 146 -93.23873280143668
30 147 14.743466395879395
30 148 95.23190106886724
30 149 -99.12051258157257
30 150 98.51418478124253
30 151 37.13586064151292
30 152 70.3927840376393
30 153 70.06492094978398
30 154 -30.546688724182218
30 155 6.973918914535588
30 156 -52.41074989247765
30 157 67.93526720268991
30 158 -31.070273221228774
30 159 48.169045753169826
30 160 22.52709779938276
30 161 -4.890615492827834
30 162 -17.531566630715773
30 163 7.06427264025487
30 164 78.59280381910304
30 165 -31.586909748232955
30 166 -55.08414214535235
30 167 -68.64151971871415
30 168 -35.55245072562683
30 169 13.849910164054393
30 170 40.83095291543367
30 171 70.78152599420594
30 172 78.28306022530245
30 173 60.15496370421752
30 174 -71.04756549631065
30 175 17.201635899193633
30 176 67.56185115350974
30 177 28.805056664469816
30 178 -95.06423592403037
30 179 18.083604768716228
30 180 79.78487132734816
30 181 63.20757370851206
30 182 85.93779417104108
30 183 6.418549192203415
30 184 82.16005565513532
30 185 -4.045794934044778
30 186 90.20853701405736
30 187 56.7649753106252
30 188 -15.149153806166325
30 189 15.337827488405026
30 190 33.16300102881365
30 191 -90.58324078387814
30 192 -51.294167826249
30 193 72.55504910257056
30 194 54.21113925331295
30 195 14.591503408728329
30 196 22.47380709913645
30 197 64.66712530535077
30 198 7.137232660330483
30 199 34.32751268961616
30 200 46.58597121409818
31 1 -87.59949886989881
31 2 -87.74665589963692
31 3 -93.00097124344693
31 4 80.26581635134099
31 5 -31.64021287511835
31 6 -58.36961063369115
31 7 -4.822192452735479
31 8 44.007376946889764
31 9 -97.05940831774068
31 10 90.09210579957235
31 11 -75.10347038582239
31 12 -81.18734032890407
31 13 -38.9639829602848
31 14 33.90428069148055
31 15 62.140862154710476
31 16 88.83357648802789
31 17 -83.52294988097478
31 18 13.429071772540297
31 19 -91.37203584956796
31 20 -16.471497900880024
31 21 67.91188893785193
31 22 -64.25334055862528
31 23 29.86974889284835
31 24 83.82840688912418
31 25 -12.380476520765527
31 26 1.1327131679424127
31 27 21.815607951366317
31 28 59.68613093351996
31 29 -93.80664765026737
31 30 -99.78341193582804
31 31 -24.132937702797193
31 32 -24.360240078806058
31 33 46.67249730920631
31 34 -68.38222063736987
31 35 -73.6851817875148
31 36 87.52054552576865
31 37 -77.22920866652238
31 38 93.16368680902346
31 39 -73.99629715139304
31 40 -57.806255773570214
31 41 -2.7816140004841117
31 42 -9.629291868536981
31 43 -11.580625408167379
31 44 -84.31054499944754
31 45 65.1115482958962
31 46 -36.950222671478336
31 47 -81.20542367965733
31 48 38.769173152724534
31 49 -54.46503764159849
31 50 67.22144194424573
31 51 -10.716603713468913
31 52 80.58382031133192
31 53 25.009595513858656
31 54 -39.62427758934079
31 55 82.71602017037185
31 56 -6.8037789502984225
31 57 8.079447890567366
31 58 -53.306570474045415
31 59 28.32493301315168
31 60 69.43769840030785
31 61 -75.86796092480733
31 62 92.40682948300474
31 63 -46.5689944485443
31 64 90.40890827177813
31 65 -50.74282439886599
31 66 -96.60328663211959
31 67 33.558766316900204
31 68 -44.310592510113686
31 69 -82.70666334965686
31 70 90.58540167037273
31 71 -74.48955500282986
31 72 -66.60814278837277
31 73 -6.616057811759177
31 74 -41.30885698305582
31 75 80.44306301583777
31 76 50.55589714930193
31 77 -28.40738496836657
31 78 -89.36481786228822
31 79 40.74785295462641
31 80 -18.42043672647125
31 81 -58.44217494007302
31 82 95.94533559745247
31 83 47.00407799805717
31 84 96.91337102079905
31 85 61.692644168347954
31 86 -57.39142485299939
31 87 -6.234625040570705
31 88 -98.05510145203694
31 89 36.01805658475104
31 90 25.010171358620454
31 91 62.36759530013501
31 92 -9.647647180430425
31 93 24.434394943611792
31 94 -56.678202036327896
31 95 -76.52440987006908
31 96 -87.18109509582332
31 97 -98.30544296493238
31 98 -69.7002531171226
31 99 22.39517050239293
31 100 63.50810570015554
31 101 -59.34878484891581
31 102 43.348391319967334
31 103 -98.51758265570263
31 104 -25.788146914204106
31 105 -28.547854395044567
31 106 -93.74789420655267
31 107 14.541690185094609
31 108 70.08517941157666
31 109 -73.75941720577308
31 110 -57.243941688929986
31 111 59.74196990839499
31 112 -27.389532459136007
31 113 -6.185972960867673
31 114 54.309222191380655
31 115 62.61777223554833
31 116 -93.8620846440229
31 117 -29.95862651567262
31 118 -69.20905274644007
31 119 -73.73778496843097
31 120 19.013158852433705
31 121 -31.68191465744357
31 122 -17.976094590701933
31 123 44.339130045481
31 124 41.71422290433267
31 125 69.51043905373606
31 126 -95.71991478622289
31 127 -20.435880399410394
31 128 30.723614692324162
31 129 -58.36567702911286
31 130 56.90407123228053
31 131 -73.94608828725634
31 132 68.0957783400338
31 133 4.30960705785337
31 134 -85.19909361817237
31 135 -70.33010091087802
31 136 99.35088430372934
31 137 66.91708971193978
31 138 82.04229598626063
31 139 5.687194847140205
31 140 -78.12248423010632
31 141 76.21052964253187
31 142 -13.808596800932648
31 143 12.358321905000054
31 144 25.021666556311217
31 145 19.616201452833877
31 146 -27.682636630711684
31 147 3.6045796508527843
31 148 -15.517209370676781
31 149 22.58281278963419
31 150 19.76067797616136
31 151 89.27039288497303
31 152 1.2333288894064793
31 153 -2.5044392244618905
31 154 25.98125214998032
31 155 -58.70362727371854
31 156 69.12410961859732
31 157 -40.21936103782935
31 158 49.46941505347644
31 159 -45.261246498939386
31 160 -49.05555886205
31 161 -23.621068972021632
31 162 49.37852429235744
31 163 77.31921359995647
31 164 61.46928328996307
31 165 -93.8383796910907
31 166 -99.87062795024127
31 167 -96.89863346386971
31 168 -3.2859378404589847
31 169 88.16346490397694
31 170 31.87515518745596
31 171 53.21241298316747
31 172 -8.432875029384661
31 173 -27.108167569243903
31 174 72.89000914296128
31 175 -39.17699216359101
31 176 -52.906170309126345
31 177 -59.764117436644135
31 178 72.89149276684114
31 179 -86.80890307159974
31 180 -86.86744637812687
31 181 13.970129832454646
31 182 -79.85580936223886
31 183 -98.03410997762394
31 184 25.905582756412542
31 185 -26.66120447232565
31 186 37.07611519252248
31 187 -32.65803073796177
31 188 -4.91976580252998
31 189 46.55145507827925
31 190 -1.3500247818688536
31 191 -26.406073662809064
31 192 23.80751365614269
31 193 -0.7805929236038907
31 194 74.06988100641249
31 195 -45.158577794091805
31 196 15.581839165371079
31 197 62.29051394954283
31 198 -69.28989219082024
31 199 25.784863912225163
31 200 55.190535682074795
32 1 -33.69235827260326
32 2 -44.63600237655916
32 3 -9.828320377280761
32 4 -64.9815814954031
32 5 -96.27734284356002
32 6 -28.964126237377542
32 7 91.73469996620165
32 8 -9.91724397598253
32 9 -8.736785624883154
32 10 -28.89441664589785
32 11 -13.864507028308367
32 12 7.680215375702446
32 13 -28.621034613887247
32 14 82.09612424297933
32 15 -57.22466582181058
32 16 60.47019251159102
32 17 44.13305073766878
32 18 72.88757807095618
32 19 -71.26187899937564
32 20 -73.23087832345891
32 21 -30.505149337887232
32 22 -26.036635823376656
32 23 -22.403062476472527
32 24 -65.73878349560619
32 25 -84.97041097269722
32 26 -6.2430303890266
32 27 -41.361576085971684
32 28 34.79821852742339
32 29 -69.28604369071635
32 30 91.3092111254766
32 31 -9.434454632738593
32 32 -59.42811736591926
32 33 -57.06982011016113
32 34 90.7534177831491
32 35 21.20412566934131
32 36 95.62911194437095
32 37 -43.86338862716042
32 38 -77.79604548888308
32 39 -3.456285787564738
32 40 45.74348264658579
32 41 -22.323082306395747
32 42 -60.864672954731105
32 43 -8.522123351954832
32 44 -67.78247712024073
32 45 -0.20827536150018489
32 46 28.22653770234598
32 47 91.5498344330507
32 48 -69.07968580966606
32 49 -55.663799189667216
32 50 -81.4426454277015
32 51 -1.9081455911346552
32 52 42.83036971433759
32 53 28.406242361977235
32 54 62.8356296092951
32 55 2.168550155735076
32 56 -88.03809651424082
32 57 57.55760840054026
32 58 30.83247560668741
32 59 -30.158893624984742
32 60 81.74685784578685
32 61 -86.4475599956131
32 62 65.19818447271314
32 63 -74.66580745515651
32 64 -92.55179163519978
32 65 -37.50389530818807
32 66 29.10660880768853
32 67 -77.82054763351114
32 68 -1.584123269608554
32 69 -46.07340058152569
32 70 -65.607367055161
32 71 27.479989414745603
32 72 24.068081779412594
32 73 40.320110912382745
32 74 74.04165500475864
32 75 -91.66501680223587
32 76 -86.34697676159033
32 77 -39.57314217639314
32 78 14.803308352961693
32 79 -60.43810072179889
32 80 -59.1879901457431
32 81 -93.9237115101282
32 82 39.394596843213435
32 83 44.54819002660585
32 84 -14.561588143282037
32 85 88.88939247793593
32 86 -81.6848331617253
32 87 70.68555960330957
32 88 -31.85728474611436
32 89 13.92939803599316
32 90 88.25386973303534
32 91 -76.27720006360828
32 92 -79.9219794816707
32 93 50.20492157644273
32 94 31.67009569894529
32 95 2.8545383017748946
32 96 -84.71346844821413
32 97 -72.04036741090248
32 98 4.994624247720552
32 99 -2.833309032540484
32 100 39.025607815608225
32 101 -20.106311447729496
32 102 -57.45456172654142
32 103 85.31669198658903
32 104 -70.48268758468856
32 105 79.9831202853459
32 106 -2.934015185984123
32 107 35.68589080295894
32 108 -50.20720261770841
32 109 79.18514673548177
32 110 68.97013531700668
32 111 -4.903950790746549
32 112 -86.89775470239316
32 113 44.00320453002183
32 114 90.72752971775634
32 115 57.442829574458926
32 116 48.07021094973618
32 117 -97.99470877242675
32 118 -57.10043748378533
32 119 -41.43705888663871
32 120 81.93798427372474
32 121 -15.884108681478736
32 122 31.362674980908054
32 123 1.8795086460450676
32 124 11.697850881239404
32 125 14.300662169650565
32 126 13.553419406153196
32 127 -10.704774266488684
32 128 -8.255650878549133
32 129 31.70860313072768
32 130 10.217312092363855
32 131 -23.25772011211889
32 132 -20.3005730403697
32 133 -34.13105412503366
32 134 -39.39726127468206
32 135 -87.1558595910515
32 136 97.88894265692605
32 137 -76.99639658219411
32 138 62.88161710785462
32 139 9.375774068632438
32 140 -81.31487819718335
32 141 -47.38595383126132
32 142 -46.196201563985426
32 143 67.40445416656195
32 144 24.738719962085852
32 145 -1.327778366599702
32 146 15.075986984579416
32 147 94.08436958067614
32 148 -17.711719570691372
32 149 -36.27920055616454
32 150 -16.682502651055728
32 151 -60.02156255196647
32 152 73.01216519569903
32 153 -4.426469886144233
32 154 6.812948239493437
32 155 -21.320606353874766
32 156 -73.03428224921389
32 157 -54.35230634873827
32 158 76.23313127269367
32 159 -83.05365720918695
32 160 -1.5806095728252814
32 161 99.61603409686649
32 162 33.22384189864195
32 163 0.5769967618948897
32 164 19.525664592133424
32 165 57.009781317196285
32 166 -98.77332108528283
32 167 -74.59662696368711
32 168 -83.87702921423809
32 169 -53.27764859675972
32 170 -66.23693904675144
32 171 15.100034384899061
32 172 8.681054736376808
32 173 -79.92871071245638
32 174 13.504031529188836
32 175 -76.01955468436113
32 176 81.0155035198949
32 177 38.97664234116925
32 178 29.259786790188116
32 179 95.72032614130237
32 180 5.174369092176548
32 181 -19.945826443073372
32 182 -28.10583433998228
32 183 52.73825116042053
32 184 36.768906562993465
32 185 35.29697469288709
32 186 36.67072026966784
32 187 15.81363151947113
32 188 86.96825631577633
32 189 -94.72295108894994
32 190 -24.665805879876018
32 191 -69.84474149337605
32 192 -30.806659424759616
32 193 -28.608091408571397
32 194 32.94842406863171
32 195 57.164996895839494
32 196 -52.61864712451245
32 197 -36.53278340932984
32 198 30.59436676486507
32 199 86.74955363440546
32 200 51.0517811154636
33 1 -61.39693636962773
33 2 -79.47195163169462
33 3 93.88791539264716
33 4 -88.33228321255282
33 5 91.50231093045036
33 6 18.485586705651087
33 7 -52.89187930581689
33 8 -83.02873849794594
33 9 -97.18221504869659
33 10 -0.29534474440475833
33 11 -47.98485216128348
33 12 -99.64704677020404
33 13 81.56124725267898
33 14 4.420121653431082
33 15 97.63098530535163
33 16 3.7640029254834957
33 17 8.846300503129328
33 18 91.9831862326239
33 19 -33.11255619395179
33 20 0.03238988252797981
33 21 -47.62919958685519
33 22 60.9432767933539
33 23 87.29483551158893
33 24 41.5694191902202
33 25 -85.97875845470375
33 26 -8.963117814396938
33 27 -85.23842284746253
33 28 54.37150362291226
33 29 -49.01597422507222
33 30 59.13005782776614
33 31 59.365715451872035
33 32 65.35092719110958
33 33 38.354942898826124
33 34 -16.449744522401758
33 35 70.8805733335791
33 36 33.163611681780736
33 37 -2.6029197630311103
33 38 -7.277644946286912
33 39 99.63618751123516
33 40 -5.0983571936152
33 41 -20.39624312424941
33 42 -77.75040252251966
33 43 10.874523843694448
33 44 86.14524909597898
33 45 91.61006951033187
33 46 -2.8096132006523646
33 47 85.3519632433846
33 48 -57.78528978715265
33 49 -14.979418905335294
33 50 -26.42655303781156
33 51 80.16020215148569
33 52 64.5134406208683
33 53 25.8754358700902
33 54 -4.487953344425534
33 55 38.50530246678167
33 56 63.10478528893967
33 57 -20.312786555844625
33 58 16.640095967504422
33 59 41.011189565258576
33 60 -5.503736602134964
33 61 -95.04653546419284
33 62 -83.94683368091205
33 63 20.460119433867405
33 64 25.66541640412416
33 65 -67.52701294817575
33 66 -94.25963782741438
33 67 -92.74215707928026
33 68 41.622870301195945
33 69 39.02380127562992
33 70 29.35715067530083
33 71 -19.38337459282289
33 72 18.87304266395529
33 73 -65.17425200178737
33 74 93.9169062841423
33 75 -73.05706890949608
33 76 -89.44894922822135
33 77 43.12271574085298
33 78 -19.033926392863563
33 79 -73.51616756097819
33 80 -59.93669708280427
33 81 69.66089723452876
33 82 -1.3301982427944097
33 83 -96.9281413687449
33 84 28.97805576724815
33 85 -19.228887250369937
33 86 7.113171636046616
33 87 -58.05960533514924
33 88 -45.00129377249507
33 89 18.688033810082842
33 90 -97.09039726079322
33 91 15.48842547700744
33 92 -19.127176304050167
33 93 91.90970451314229
33 94 6.658708143550868
33 95 5.256724716021594
33 96 9.6757678245188
33 97 98.72691501357147
33 98 58.773521786530466
33 99 4.374008620045771
33 100 47.743699846013385
33 101 34.226329225948746
33 102 -0.33757133613316626
33 103 42.92956417265253
33 104 37.39008373032732
33 105 68.68934171033874
33 106 -27.54657032063615
33 107 -70.5458538851831
33 108 -54.42480506101859
33 109 77.54352377539723
33 110 93.69046366461995
33 111 1.731255118140055
33 112 -22.358126186843748
33 113 -23.84375090135049
33 114 61.012063837668364
33 115 -37.04507561085535
33 116 -71.76976500088044
33 117 84.81566010648021
33 118 -0.6630044590154114
33 119 -43.921456256344605
33 120 87.54629259885866
33 121 -52.20350634479074
33 122 11.415911195499788
33 123 -20.760799957409517
33 124 4.708342336914924
33 125 55.05078606627495
33 126 41.771982660141305
33 127 69.92502012674532
33 128 -71.53187047786747
33 129 27.071941773498736
33 130 -98.11461682357105
33 131 -7.522466049727612
33 132 -53.59271687718141
33 133 75.34348947688318
33 134 28.871699779747672
33 135 2.512247839601713
33 136 79.76247660547025
33 137 20.185080492490343
33 138 5.210355044197314
33 139 -52.713234698332826
33 140 -3.8827414616204408
33 141 -41.5504061395436
33 142 81.74587436856476
33 143 9.91838443298893
33 144 15.341132195404
33 145 -27.841449450891204
33 146 40.881092838028394
33 147 -64.67447276316094
33 148 19.611597483439596
33 149 -47.03691066477731
33 150 -65.64062989416558
33 151 62.0445700945196
33 152 -13.926300489115533
33 153 22.711908441425052
33 154 -57.873001847512384
33 155 -16.458709846400566
33 156 60.092687915996095
33 157 -17.128981952703867
33 158 -2.1995943476843536
33 159 57.44056971621768
33 160 54.98607024132778
33 161 -23.824494271860132
33 162 -67.13944958924385
33 163 -86.20154394939732
33 164 -84.82359169176299
33 165 -57.43131237708905
33 166 98.51661106006097
33 167 -25.183723855860435
33 168 22.773740004474035
33 169 77.04742648162312
33 170 97.73491097595931
33 171 -28.650789964632864
33 172 -90.13226306189202
33 173 -1.0445100838905006
33 174 -56.53806555480898
33 175 20.09204147551624
33 176 98.93420260660011
33 177 -76.13244823971506
33 178 99.27932930767355
33 179 -54.95730918601065
33 180 52.54973685074003
33 181 29.525322375002787
33 182 -36.28653387675244
33 183 94.60412774425583
33 184 -23.2326985359733
33 185 -10.738440995392779
33 186 23.06186905005913
33 187 -48.061046264647715
33 188 17.836030277186495
33 189 -24.376814733260744
33 190 -27.668629037673355
33 191 -11.577494852389123
33 192 65.35251854652279
33 193 -22.14519682359699
33 194 -37.901776052493034
33 195 28.407039912327605
33 196 60.29579590365489
33 197 39.644900402998815
33 198 -94.94735915159819
33 199 -33.687453392886596
33 200 -73.96293599358987
34 1 46.383739296745205
34 2 -79.01130249011914
34 3 62.82597372161948
34 4 -88.08968871652722
34 5 -38.00456977529512
34 6 68.21963113485214
34 7 -85.53806577304326
34 8 -11.890779153528428
34 9 78.43801714348467
34 10 -24.953297780538875
34 11 -38.5279205559899
34 12 49.71996230724994
34 13 -14.21660680478955
34 14 -80.36791772287171
34 15 -92.77022318120443
34 16 -5.207488756921634
34 17 50.01179697913261
34 18 99.04458867010621
34 19 8.670593534135534
34 20 69.37588408579532
34 21 29.759628006632198
34 22 -58.75634655303736
34 23 51.76950176052594
34 24 21.824041496146236
34 25 -27.056806408018048
34 26 2.1989190481735506
34 27 -84.32709620359502
34 28 -99.87731984068198
34 29 -58.27646209278217
34 30 -44.706020323516825
34 31 61.110403041039945
34 32 -54.86700892666732
34 33 -91.97191216487639
34 34 69.46037638385678
34 35 -78.88555409029195
34 36 68.0380908040845
34 37 -67.14781182727597
34 38 59.57701481479009
34 39 10.599945717223846
34 40 -66.59160353571849
34 41 56.17798762382668
34 42 60.52234581111023
34 43 -60.43416491978382
34 44 75.02305429181982
34 45 -28.04807408867633
34 46 -85.0165925962316
34 47 -64.05944737983613
34 48 -99.71981065521712
34 49 56.34889029115266
34 50 -63.09039373483225
34 51 -57.24640435825788
34 52 35.94929139625461
34 53 50.410893142391075
34 54 6.6411508541538495
34 55 26.086609138456367
34 56 15.30971907320098
34 57 5.497893392118584
34 58 -58.0491947248686
34 59 -41.958741842739066
34 60 -35.64988379704232
34 61 -43.993115268172225
34 62 55.368812780279626
34 63 -76.72828964873904
34 64 -27.456974117674918
34 65 -54.85941812207782
34 66 -92.12196771966488
34 67 -80.08548733857863
34 68 -36.506136714755065
34 69 -68.58001213351939
34 70 -11.177720322187497
34 71 29.701992647998935
34 72 95.82961447316868
34 73 53.39125640373118
34 74 37.3020549639468
34 75 33.71952116712626
34 76 -85.58575501255194
34 77 35.74779490796291
34 78 -34.650323914016795
34 79 56.414600135626245
34 80 -63.33343640287499
34 81 55.612095712496
34 82 82.62649196730919
34 83 -25.33007505009644
34 84 -67.93891299127041
34 85 29.177374228997422
34 86 -54.57254586173346
34 87 -81.26198073257022
34 88 88.59450287151176
34 89 56.09736080437571
34 90 5.936949451255842
34 91 49.16472704719274
34 92 -24.75854419986159
34 93 -31.31686103155151
34 94 70.40431849286469
34 95 62.120880157325104
34 96 -90.0742088566777
34 97 -63.559496673921686
34 98 47.81315482030104
34 99 -28.702099468810573
34 100 -3.1654608241861553
34 101 8.463309279165856
34 102 72.13444655892883
34 103 -93.59540589903528
34 104 82.77921075650445
34 105 -68.23427172816545
34 106 22.79464734981383
34 107 -78.29477030637335
34 108 -93.15910842426491
34 109 87.10639993287114
34 110 98.94937170251615
34 111 0.27707553236837157
34 112 -58.79508146227668
34 113 -66.5558724576402
34 114 -28.356244643029086
34 115 -23.44109124513072
34 116 -60.54621165560825
34 117 83.00614849877789
34 118 -70.14388395874406
34 119 -67.88127633398935
34 120 -21.436797477654352
34 121 -27.25300206347434
34 122 42.065808720883695
34 123 41.86938104324415
34 124 -19.46004567311661
34 125 19.872912886907727
34 126 -18.132595792689642
34 127 -67.97425797107604
34 128 54.0607317547522
34 129 -46.143770621655264
34 130 94.77063921335792
34 131 -64.66299658373353
34 132 -50.963488566886724
34 133 -54.48884298997678
34 134 -38.07411232598747
34 135 4.790537953931533
34 136 -30.529983465064973
34 137 -79.41349263268864
34 138 82.22780680218025
34 139 -47.920258101334426
34 140 -30.71451516651777
34 141 28.19857911531892
34 142 -3.258543217889695
34 143 -94.23680517389099
34 144 -36.57525463929581
34 145 40.240267422163356
34 146 -81.85242173642871
34 147 -6.119600077087313
34 148 -83.70014665112123
34 149 -39.16650662569554
34 150 -94.54656568940815
34 151 41.59683192322947
34 152 -26.76147580139343
34 153 65.40989156613077
34 154 -60.14116406133845
34 155 24.633023877501444
34 156 69.72627438550347
34 157 -73.52300646392325
